cid,price_class
8899200720,2
8024200010,2
7697000170,2
5104510130,2
9578200030,2
7972602080,2
923049440,2
7140700300,2
192700080,2
1773100972,2
8732800100,2
1354600160,2
5101402435,2
2597150270,2
6798100662,2
5409800120,2
3340401570,2
2221800080,2
7831800395,2
2473372250,2
2991000160,2
3298400350,2
4340610040,2
2472950350,2
6415100331,2
1823059028,2
1773100921,2
9407100310,2
6181500120,2
5104510490,2
6671900095,2
7229900885,2
1900000060,2
7128300855,2
3126049439,2
5279100675,2
8731951490,2
1999700045,2
4137060270,2
3343901848,2
2595650220,2
8899000050,2
1760650290,2
148000440,2
1773100430,2
2473371570,2
1623089025,2
8835220090,2
1995200200,2
9542840410,2
3421069020,2
1853500290,2
9269200650,2
722079104,2
9406570290,2
5419801120,2
5127000670,2
5379805910,2
7818700480,2
7212652180,2
5151600285,2
5636010560,2
1545807280,2
2190601055,2
9406520830,2
2473101140,2
7229900975,2
6679000560,2
5127001320,2
3797310230,2
2730500140,2
5104510210,2
9232900075,2
1773100922,2
9284801165,2
8581400345,2
2473101070,2
1862900350,2
6450304600,2
3123800125,2
2739200050,2
869700060,2
2944500340,2
3972900215,2
7390400026,2
1115100169,2
2412100025,2
4154301371,2
2231500030,2
4331000130,2
5589900761,2
1323059098,2
4330600350,2
7399301050,2
8594400350,2
1771000430,2
8022900005,2
1541700010,2
9459200110,2
5127001620,2
6064800710,2
7883603965,2
2423400040,2
2473420140,2
8562780190,2
3426059050,2
1328340120,2
2113700510,2
1109000040,2
1328340380,2
5116060030,2
9264902050,2
8809200070,2
3332000135,2
2224700136,2
1180000625,2
538000450,2
9406540190,2
7399301100,2
1545807990,2
1133000671,2
1219000043,2
1862900360,2
8019200925,2
7262200150,2
7129300500,2
8731900640,2
2517000600,2
4343800100,2
1473200150,2
7100000035,2
2310100240,2
7437100210,2
2571900430,2
7237300610,2
2473410740,2
3972900195,2
2741100800,2
4142450490,2
66000070,2
1864900230,2
3624039183,2
4046500140,2
1568100215,2
2723089104,2
7227800110,2
626059155,2
1518000230,2
4154300505,2
2591800530,2
3438501081,2
7153400100,2
6648760150,2
3575304017,2
1593000690,2
4399200085,2
705700960,2
616000140,2
3157600340,2
8951900065,2
1704900135,2
8700100010,2
7708300150,2
8074400035,2
2113700360,2
4364700805,2
807800020,2
6699000810,2
345700040,2
2144800311,2
3095000040,2
1310000130,2
6147650280,2
9334800140,2
561500290,2
8638500020,2
7889600285,2
1545800290,2
2923049399,2
1773100416,2
2521039066,2
8068000730,2
6430500191,2
3216900100,2
984200590,2
4375700065,2
7883605900,2
1402810150,2
2473400110,2
3755000060,2
1775800710,2
8835800480,2
173000025,2
4136880460,2
2130702075,2
2025701390,2
1604600790,2
9264921030,2
1771110090,2
6666860210,2
2720069019,2
7302000610,2
869700050,2
5162100650,2
2538410260,2
8122100650,2
9478550430,2
5591700290,2
5149300200,2
6806100250,2
2113700335,2
6798100652,2
8100900015,2
8029500100,2
1328300990,2
7788400065,2
3158500250,2
6649250410,2
6414600321,2
2473400570,2
2143700935,2
8645540040,2
9284801100,2
2131701020,2
2172000570,2
2291400350,2
1282300105,2
7305300760,2
3211100570,2
629650030,2
1328300040,2
2258500045,2
3450300430,2
3253500160,2
9478500180,2
9478501020,2
7399000580,2
7955030010,2
4024101434,2
5151600360,2
4468400214,2
832700270,2
7366100080,2
3348401382,2
8699800060,2
255370420,2
8856960050,2
3438500790,2
2473250850,2
5151800015,2
1310900260,2
8732020720,2
7941130140,2
1422029117,2
8125200481,2
1771000760,2
2909310060,2
5561700340,2
3365900041,2
6648500440,2
2896610210,2
3336001911,2
5201810060,2
6669010120,2
832700170,2
1566100130,2
1321710460,2
3834000594,2
1441300130,2
822059101,2
323049148,2
9378700190,2
5101407305,2
3747600050,2
3211101010,2
7338220160,2
13001795,2
2322069175,2
301401390,2
192450200,2
4136900190,2
301401370,2
5634500891,2
7849201061,2
4058801325,2
8151600142,2
6149700194,2
705710640,2
7999950020,2
4137000070,2
2919700107,2
2473380400,2
6329000380,2
8078490330,2
3336002215,2
5727000010,2
7789900030,2
5561710110,2
6669150280,2
921059161,2
2555900030,2
5104200420,2
723099028,2
3275300040,2
9264911210,2
2473400340,2
5141000685,2
5116000250,2
2474400300,2
880000208,2
993000950,2
1865400075,2
6669010290,2
192000120,2
952004570,2
7866000158,2
2722059322,2
1096100010,2
1310700390,2
7635800180,2
6300000400,2
1139000069,2
7258200060,2
5104220120,2
7857003318,2
1432900310,2
7972601710,2
1773100924,2
5089700750,2
9407001340,2
1321710030,2
6381501636,2
8122101146,2
6752600050,2
5003600120,2
2310030510,2
5127000430,2
1771110550,2
7305300045,2
1771100360,2
3793500780,2
3449000060,2
5104450690,2
7212651210,2
2787700180,2
1568100087,2
1156000250,2
7205000180,2
1328330190,2
1077100035,2
4136890280,2
705700210,2
1402600570,2
6450303785,2
7230300100,2
1523059100,2
2556500040,2
6147650430,2
2203500140,2
1121000095,2
6099400030,2
3432500765,2
7857001225,2
1081200350,2
8731900200,2
8081650330,2
2113700780,2
3332000091,2
4307330120,2
4443800130,2
6669020490,2
9537200037,2
774101755,2
9407100300,2
1839500115,2
1220000367,2
323059208,2
3626039424,2
1105000360,2
3395040550,2
4401150070,2
3101500010,2
1773100926,2
6414100026,2
5592900230,2
7276100282,2
7950304045,2
3330501120,2
1760650750,2
2473420170,2
4048400070,2
1432900150,2
9285800345,2
7147600225,2
5416500840,2
8165501510,2
9406530160,2
4307350990,2
7701700040,2
1773100920,2
4024101421,2
2571910420,2
2473480780,2
7849202299,2
1862400057,2
8562890910,2
2968801075,2
3374500290,2
844001485,2
823059145,2
7663700973,2
5104510010,2
6799300150,2
9542830690,2
4326000220,2
3717000250,2
1402950190,2
3832711040,2
1790000080,2
2379300340,2
1523300180,2
6699300210,2
1498301048,2
8807600340,2
240000031,2
2129700525,2
3126049217,2
3449500035,2
9407110710,2
3222079162,2
3295450050,2
8564500020,2
7937600010,2
2215450150,2
6145601312,2
7754900280,2
7230400430,2
7304301085,2
1771000440,2
4137000590,2
8856950240,2
2426069085,2
7955080270,2
423059207,2
428000055,2
8856970570,2
3649100346,2
3793500160,2
6821102350,2
2225300149,2
3438502731,2
1328320280,2
4046700110,2
2215900410,2
6061000010,2
3878900395,2
7849201100,2
252000400,2
6075000050,2
5416100020,2
1775920350,2
1328300180,2
2212500430,2
8097000250,2
7689600650,2
1895450090,2
5702450260,2
1865400076,2
924000040,2
7326200110,2
6705900070,2
739980260,2
162500030,2
2473410690,2
6623400135,2
2239000016,2
2571910260,2
3541700170,2
4167300310,2
1760650610,2
4307310400,2
2126049083,2
3336500180,2
255450380,2
2685600005,2
1221059112,2
59500050,2
4137010010,2
1545800205,2
4364700885,2
943100689,2
8700500020,2
7841300230,2
6002400030,2
1332200130,2
2523039278,2
7568700175,2
795001930,2
5104520640,2
4058200915,2
2026049183,2
8642600090,2
6632300477,2
3575303700,2
8946390150,2
1760650280,2
3172600031,2
3768000030,2
7334501250,2
7399200240,2
9266700845,2
7885801460,2
421079105,2
7203000200,2
3755000310,2
1559900110,2
1771000540,2
1624049228,2
7203600550,2
2473450870,2
5145100180,2
3216900080,2
3876100080,2
2561340020,2
984220330,2
3797710020,2
1139000072,2
6145600900,2
6170900190,2
726049131,2
832700240,2
2695600005,2
2309710150,2
3256400060,2
1922059282,2
1049000060,2
2517000700,2
323049176,2
2025800080,2
2009003136,2
8562780540,2
3226049184,2
4307340490,2
2132200230,2
8165501700,2
3763300005,2
5490700035,2
9540100025,2
37000435,2
3438500880,2
705730280,2
3226200105,2
114101500,2
7972601235,2
2424039029,2
7129302235,2
5467910190,2
1402950450,2
7212650510,2
390100060,2
9485300560,2
4345000510,2
2621660040,2
1133000694,2
2026049124,2
4058000010,2
8122101440,2
1771110070,2
2621760350,2
2473250400,2
1099900030,2
3308010040,2
9264960340,2
5438000280,2
4047200265,2
9406550100,2
8732750100,2
7663700531,2
1568100730,2
5589300585,2
7520000616,2
1518000080,2
6303400395,2
2424410110,2
6082400152,2
1518000290,2
1615900020,2
3438500168,2
3336000791,2
1524800005,2
1523300157,2
8562780090,2
272000355,2
7547300120,2
1223049150,2
2517100490,2
7843500080,2
8899210610,2
1223089016,2
3811300090,2
7857000861,2
2095500040,2
6675500133,2
3438500714,2
8944460030,2
7708250010,2
5437600140,2
526059103,2
1703400585,2
3121059033,2
8822900122,2
6411600069,2
2473381150,2
1523300140,2
5003600080,2
5379804393,2
6145602355,2
8835200160,2
6413600192,2
1079600270,2
123039128,2
1895450230,2
1703900155,2
8562780110,2
798000337,2
3294700320,2
4046700300,2
2130200160,2
8035650500,2
4475000180,2
3410600335,2
3260800190,2
1120069036,2
2678100005,2
5370200170,2
4307300930,2
6052400975,2
6371500120,2
7227800180,2
984000130,2
3330500335,2
9432900040,2
2946002914,2
3432500310,2
538000440,2
7300700050,2
2492201005,2
1498301168,2
7195800009,2
8937500020,2
254000175,2
3432500210,2
3529200190,2
5104450720,2
4410600100,2
7523850150,2
8899000430,2
9324800025,2
9264930400,2
5468780250,2
1823049202,2
255550100,2
4310702759,2
3323059027,2
9238450210,2
3422059257,2
7568700525,2
823059185,2
8902500118,2
4058802335,2
6888900060,2
6380500135,2
203900380,2
395300650,2
3876810140,2
3157600615,2
255450400,2
8856970530,2
1520069052,2
1624049275,2
6163901271,2
173000036,2
3342102220,2
1328320760,2
4136890260,2
7231501610,2
638100073,2
6632300040,2
1760650880,2
3277800823,2
2423039122,2
621069039,2
7346600092,2
2474400250,2
1220000371,2
2473480520,2
3500100015,2
722059233,2
1310910290,2
2473370050,2
3333002440,2
5424100030,2
8961950410,2
1062100095,2
2525000510,2
7300400580,2
7299600700,2
7893800335,2
7972600450,2
7771300035,2
2333230270,2
782700150,2
5054800110,2
7571200110,2
8091670070,2
1328330290,2
8165500110,2
705700390,2
7694200430,2
5466000030,2
5468750060,2
1453600681,2
2817800100,2
3438501452,2
1328300820,2
6163901061,2
254000735,2
6021503705,2
3876810170,2
4137070440,2
3450300020,2
9407100730,2
7575620640,2
8731980680,2
8911000445,2
3814700200,2
3878900525,2
6145600955,2
1152700090,2
2608300035,2
722039087,2
534000075,2
5393600507,2
274100090,2
8856950070,2
6450302900,2
3782400190,2
3023039066,2
221049191,2
7694200380,2
4136870110,2
2310110230,2
6021503706,2
7604400150,2
7299601460,2
301401610,2
2589300065,2
6632900405,2
8910500150,2
7137800310,2
3558000120,2
6126500060,2
8898700960,2
9578140180,2
6450304130,2
223039254,2
8078550190,2
1328330780,2
4137000540,2
1214000080,2
5095600360,2
8562780290,2
3558000170,2
723059073,2
408100050,2
2473411240,2
7660100238,2
9432900250,2
9264450550,2
3432500200,2
3421069120,2
3300700480,2
1075100050,2
2481200140,2
3438500781,2
3521069051,2
9238450330,2
8029500180,2
100300530,2
7905380080,2
9540100060,2
192460060,2
3438501862,2
3764800250,2
1771110720,2
732000160,2
6181430280,2
5415000240,2
6061400160,2
8113101233,2
2426049079,2
3224069026,2
5468780020,2
9485700136,2
6675500112,2
4027700930,2
3649100320,2
1126049105,2
3330501545,2
8029500360,2
9828200525,2
7225000140,2
4391600065,2
2744600040,2
869700350,2
1389310130,2
7282300125,2
2473350470,2
2597670470,2
5381000352,2
1623049174,2
7100000135,2
4197400043,2
6706000040,2
2111010080,2
859000022,2
4039400430,2
6672920150,2
6139100076,2
1683900040,2
3343901340,2
2468800040,2
7129800063,2
2517000260,2
952006728,2
9264920620,2
847100078,2
1875500040,2
2551500220,2
8856960540,2
7016310030,2
587800130,2
3971700940,2
4364700105,2
1723049624,2
3395040440,2
1284000010,2
1771000970,2
1081300390,2
2473100450,2
2991000220,2
6181430800,2
4047200695,2
6381500110,2
8860500300,2
3222079120,2
826079094,2
4397000500,2
3679400503,2
9158100075,2
1926059094,2
4058801240,2
7129304085,2
7844200050,2
1922059396,2
9578140360,2
2113700025,2
2354300915,2
3797300110,2
7399000360,2
7857001560,2
7796450340,2
7905200230,2
723049274,2
2548100140,2
5680000545,2
163000010,2
6669020500,2
3083000365,2
6064800060,2
6056100295,2
2538410140,2
8807300130,2
1402600040,2
3820350050,2
6163901283,2
623049315,2
7625701935,2
2215450100,2
3226049134,2
9834200925,2
5502700005,2
5634500392,2
1443300140,2
9558010230,2
3124049196,2
3624079067,2
6821102352,2
2944500330,2
4223400050,2
1328340630,2
461002551,2
255550070,2
6064800730,2
9414700020,2
4235400186,2
9250900095,2
2525500260,2
8562780280,2
6431000748,2
3751600784,2
2131200925,2
2205500030,2
8648100200,2
5127001600,2
4137010530,2
1760650500,2
6654700240,2
323089159,2
2004100075,2
1920079062,2
1899400365,2
1402950550,2
8645510230,2
5016000315,2
3679401110,2
2909310100,2
1079350090,2
7351000160,2
4136870020,2
2924079034,2
8856960260,2
4427100030,2
7771300155,2
5006000035,2
7129303240,2
538000250,2
9834201100,2
2475200290,2
6840701610,2
1771100130,2
7299601410,2
2473411130,2
2202500135,2
534000080,2
4006000509,2
100300500,2
4319200820,2
2621760360,2
7212660640,2
88000173,2
2473001210,2
2799800180,2
4364700595,2
2739200160,2
1498302783,2
7502700060,2
8151600663,2
1085622890,2
1591600527,2
1357300240,2
3775300030,2
7830800473,2
3832050570,2
3585220070,2
9188200570,2
2968801085,2
3426049124,2
3374300070,2
3333000655,2
3379200100,2
2783100050,2
8091411100,2
2391602350,2
7461400400,2
6821102385,2
1326069191,2
7300400170,2
3755200220,2
782700120,2
8944320100,2
5393600509,2
6672500040,2
1326039039,2
6365900065,2
1402970070,2
8113101070,2
6021503708,2
9558020890,2
6031400092,2
2621750110,2
5169700022,2
538000190,2
1841500050,2
7212650990,2
8562780160,2
7694200070,2
7857000716,2
8656300345,2
3260800030,2
641900050,2
3904100106,2
4166600610,2
5162100660,2
1471701170,2
4046500180,2
7549802600,2
6145600780,2
1328340540,2
1329300300,2
9358001422,2
6056111430,2
414100630,2
7338402690,2
3949600090,2
2202500255,2
2460700030,2
4189800050,2
8108600464,2
1180500070,2
2482410130,2
6669240130,2
619079061,2
9558020610,2
1842000140,2
1463400047,2
4364700990,2
8807810090,2
5089700720,2
7518503065,2
1138020020,2
3331001765,2
603000150,2
4476400275,2
1402900460,2
258100040,2
2856101845,2
4310702787,2
1829700050,2
5651010320,2
705730280,2
4123800330,2
844000375,2
748000145,2
7525100520,2
7813500040,2
3624039150,2
5104520610,2
3764800510,2
3824100020,2
4302700445,2
2122059198,2
3336000170,2
3751606785,2
8562780490,2
2780900220,2
3830200140,2
705700140,2
3869900162,2
2789000120,2
9264950600,2
9264901490,2
597000566,2
1246700152,2
123039346,2
3343901242,2
1821069072,2
1864940180,2
2619950490,2
7237300090,2
5616000030,2
1775930010,2
1431600180,2
821049149,2
1898200030,2
8035600590,2
2548100180,2
1839900080,2
8097000170,2
192450180,2
7968200090,2
8165501540,2
7893202340,2
3501600185,2
8594400110,2
6385800030,2
7802900380,2
7849201020,2
1771100030,2
723049301,2
4302200625,2
943100683,2
2810600022,2
1623049241,2
4364200015,2
726049202,2
4202400078,2
526059259,2
1402100070,2
8821900155,2
3845100140,2
4124000320,2
2976800360,2
7568700260,2
301401630,2
2895600680,2
1310900610,2
8113101000,2
2473000470,2
7212650950,2
9267200062,2
4137010240,2
4327600010,2
7548300425,2
414100280,2
7891600590,2
7663700551,2
8944320280,2
2645500013,2
6679000960,2
1722059021,2
8835210480,2
7461420230,2
9406521150,2
8562780180,2
2414600255,2
3971700510,2
4047200655,2
8165500790,2
6669020640,2
9406530090,2
9238440130,2
5095400760,2
9526500080,2
3918400013,2
6414100133,2
3013300895,2
7885800290,2
7849202231,2
2881700231,2
7883603750,2
6699930360,2
2621750340,2
421069081,2
1568100290,2
5014000225,2
538000390,2
7893207510,2
7883605915,2
7399300780,2
8692800025,2
1760650900,2
767000159,2
3291800710,2
7237300290,2
3260810110,2
8165500780,2
7305300090,2
6163900333,2
5550300205,2
2816900030,2
5589900400,2
7250000065,2
2624049050,2
1529300135,2
6699930550,2
8956500020,2
9407001830,2
9432900070,2
7436050170,2
8902000201,2
8562780530,2
2617370090,2
5419000050,2
1454100010,2
2895800380,2
603001020,2
2161400060,2
5104510270,2
3222069151,2
1217000270,2
1678400105,2
2473380920,2
203900610,2
1953400570,2
3782100145,2
7972600670,2
1708400370,2
5104510240,2
5416100110,2
9282800075,2
2622059138,2
9842300540,2
3826500290,2
5347200070,2
8645530060,2
9264950660,2
7853210050,2
7967650010,2
7137950720,2
2645500021,2
3575302880,2
9406550060,2
1736100090,2
4302200415,2
3268000040,2
1862700290,2
7849202296,2
7749500070,2
1598600320,2
8097000380,2
3881900321,2
2569500210,2
2459500210,2
3330500920,2
4059400265,2
8650100120,2
4027701182,2
4178500580,2
9485940330,2
1330290160,2
9521100301,2
9542830540,2
5306100240,2
2023049372,2
7230900120,2
9320990140,2
797000256,2
255450410,2
3845100160,2
705730180,2
7137970130,2
396100025,2
4046601420,2
7387500235,2
8078100260,2
203900920,2
2130400150,2
7893804845,2
1232000810,2
3580900260,2
7300400320,2
6798100661,2
3259400024,2
3298700946,2
5126300770,2
7696300080,2
9536601295,2
3575303970,2
3323059027,2
3343901183,2
5702450250,2
4046700140,2
6821101827,2
164000271,2
3626039229,2
8570900038,2
7300410010,2
5469700260,2
7100000110,2
4273000095,2
4310701600,2
795001600,2
6882510020,2
3601200465,2
3451000206,2
2822059350,2
1873400020,2
9542830440,2
5647900670,2
8691500410,2
8944750730,2
2923039243,2
3644100086,2
2917200675,2
2517010120,2
8944460020,2
2620069195,2
4307320280,2
5412100240,2
5018200155,2
4322200050,2
8151600941,2
7625700020,2
6056111370,2
222029026,2
2349300090,2
3904100065,2
3980300020,2
6057700120,2
1829700080,2
705700530,2
2475900855,2
3275910020,2
5490700085,2
7300000650,2
2071700010,2
2641400160,2
9264960560,2
2473390440,2
7934000090,2
3126049411,2
1657300450,2
9264930980,2
9320990110,2
4137000110,2
1332300110,2
9358001590,2
1219000120,2
9542840060,2
7844200120,2
5469501940,2
2822079012,2
6154900130,2
8141300030,2
6880210020,2
3226049466,2
3869900155,2
1217000340,2
3810000455,2
2458400345,2
798000630,2
1898900280,2
1771000290,2
8078100120,2
4166800080,2
3812400789,2
6382000080,2
8731980880,2
2395710070,2
2228900191,2
3581000340,2
7792000025,2
7148700050,2
2421069039,2
1825079018,2
4027700466,2
1180000885,2
2473390710,2
1723049270,2
5101402472,2
5151900110,2
3500100226,2
2473510090,2
6430500086,2
7148700160,2
3735901040,2
2473411080,2
3277801417,2
3083000940,2
3343901234,2
9264910100,2
5007500120,2
4299000130,2
5467900070,2
586470350,2
2781240040,2
7941130110,2
9347300010,2
765000060,2
567000672,2
859000018,2
9267200345,2
2596300035,2
4046500320,2
6749700110,2
1453602283,2
2331540070,2
3331500940,2
4302700559,2
2460700430,2
7137950210,2
7212650240,2
6381500635,2
731500170,2
5631500213,2
6450302175,2
7548301044,2
3762900020,2
1320069271,2
4123840310,2
9353301070,2
3755000020,2
3331500121,2
323059146,2
3126049446,2
3424069145,2
9206950100,2
8643000210,2
6706200130,2
8113101232,2
8731000010,2
3343300644,2
5649600464,2
2781250230,2
6149700350,2
8910500238,2
2149800278,2
1138000160,2
1568100225,2
5637200150,2
4058800875,2
8691510150,2
34000005,2
2459960030,2
1775800750,2
2571910100,2
6332940020,2
9406530150,2
2767604252,2
2325300060,2
2887700875,2
8682260870,2
993001976,2
993001914,2
1786630160,2
7222000209,2
9133600130,2
2212200100,2
3102700160,2
5647000060,2
9183700470,2
1138010220,2
7276100145,2
1328330510,2
414100045,2
1099900120,2
112900110,2
9558041130,2
7231300125,2
9320990120,2
1604601572,2
993002177,2
2695600070,2
6414600260,2
7548301056,2
126039305,2
3205400240,2
7852050220,2
2770602265,2
3416601045,2
984220290,2
3378100100,2
9284802045,2
5505700055,2
3810000843,2
2473410360,2
423059360,2
5162100820,2
1016000080,2
3878900225,2
7215400280,2
2473372040,2
3649100031,2
2201500440,2
7302000500,2
424049283,2
255370020,2
3578401060,2
7254200040,2
3521059124,2
2379300330,2
3205000310,2
1217000481,2
8899100230,2
2685600090,2
7942600006,2
5422950020,2
2124700015,2
9553200052,2
3432500215,2
7334600170,2
8911000425,2
3531900060,2
7548301041,2
7972600860,2
5153200150,2
4310702918,2
3410600100,2
3840700593,2
3869900150,2
1431700250,2
9407101180,2
9407101850,2
4307320230,2
6145601725,2
1250200418,2
259600260,2
6703100140,2
7625703945,2
6021500970,2
8096800110,2
3260810580,2
8029740060,2
1568100380,2
7452500190,2
7304301231,2
9357000635,2
6052401631,2
9510400100,2
3319500922,2
8822901175,2
8849300160,2
6749700031,2
1021079099,2
3814900950,2
3278600760,2
7695500240,2
7955030060,2
1822500270,2
6140100022,2
7905200130,2
7305300470,2
4046700210,2
9264910300,2
9264930970,2
7950302345,2
561000300,2
7967000200,2
7279300070,2
6386550040,2
7942601475,2
8944320470,2
1568100076,2
5637500082,2
3726800285,2
1773100604,2
1148000005,2
6163901150,2
3709600180,2
1841400150,2
2461900609,2
8562780430,2
5358300100,2
5416100190,2
4136890560,2
1328330590,2
3278602040,2
1773600691,2
1708400555,2
7831800495,2
9485740340,2
4024100961,2
5104530240,2
3582750280,2
2473460650,2
4136920030,2
3327750020,2
4307350200,2
3205400230,2
6054650510,2
9493200010,2
1843100520,2
3278602170,2
9264950420,2
2597000006,2
6791400800,2
1328300810,2
2525000690,2
3529300060,2
731500200,2
6031400094,2
7570050450,2
1864700300,2
1471701410,2
4307330180,2
2591830020,2
9264950940,2
3630080070,2
534000112,2
7893800250,2
1843100340,2
3022900070,2
9558021000,2
9320990090,2
6703100135,2
7920100083,2
1402630270,2
8820903370,2
832700320,2
3726800220,2
1073100065,2
8143600015,2
3303950220,2
8165501620,2
7905380380,2
9353300600,2
3764800540,2
6928000590,2
4307301160,2
6414100732,2
2473460060,2
263000325,2
2641400290,2
3444100400,2
3796000400,2
5104510190,2
7972600676,2
8663370060,2
3211100240,2
1898200080,2
6431000749,2
7304300760,2
1895450200,2
2976800115,2
7960100260,2
8143100350,2
4025300360,2
7967000060,2
1105000588,2
7609700065,2
3278612370,2
8155870200,2
2523069146,2
7524350080,2
1321740260,2
7334600280,2
2780910100,2
8856920250,2
5153100030,2
3682000050,2
2291401115,2
3820350070,2
2597710050,2
3682000060,2
6806100040,2
263000329,2
1565950260,2
7338402160,2
2781240050,2
7549801395,2
6161000015,2
3793500920,2
5649600435,2
2131701240,2
6199000141,2
5381000072,2
3278601940,2
7200001756,2
5285200020,2
3260810590,2
3811300110,2
7237450130,2
1720069029,2
7981900110,2
4058801225,2
2597690050,2
1862400517,2
3420069055,2
7305900082,2
7212651950,2
5127000410,2
3834000805,2
4365200425,2
2923039217,2
3876590420,2
7977201065,2
8097000190,2
1005000250,2
3751604974,2
923000265,2
9264940130,2
6004510240,2
3541600235,2
597000550,2
1705400350,2
7227802030,2
1023089228,2
3023049236,2
2310040230,2
3528400180,2
1061500510,2
6139100086,2
3331500485,2
3333000745,2
1782000180,2
1773100620,2
6699940250,2
7849202220,2
3876310860,2
3444910020,2
415100085,2
6791400070,2
6118600045,2
5469502860,2
6300500275,2
6433000050,2
8857100180,2
7229900005,2
3755000090,2
7131300063,2
3810000480,2
2461900510,2
255550190,2
9144300060,2
7229700165,2
4310701421,2
869700370,2
1138000250,2
7399000230,2
1454100005,2
2171400197,2
3278602190,2
7694200090,2
7920100045,2
7186800120,2
797000258,2
6699950310,2
1322059002,2
7972601885,2
8011100050,2
3226049045,2
1471610070,2
1440500020,2
1062100085,2
1568100220,2
9268200641,2
5205000160,2
9477200460,2
1568100300,2
1326069188,2
5422810010,2
3581000020,2
5437200080,2
5137200140,2
6683000295,2
3629960600,2
3901100055,2
7694600143,2
3738900105,2
8685500145,2
3797710010,2
3876800710,2
8161000220,2
7857000732,2
822079033,2
3834000004,2
6181700250,2
1853200080,2
1250200605,2
3558000130,2
2197600388,2
6749700117,2
9834200305,2
3904930530,2
4292300024,2
1324079046,2
9209900315,2
3211200140,2
3277801411,2
2215901650,2
7212650200,2
5631500594,2
726049232,2
1214000050,2
6300500515,2
662310900,2
2163900028,2
5101405604,2
7304301005,2
7326200030,2
2325400330,2
5491200210,2
9144100035,2
49000051,2
255550270,2
1066600045,2
3298201170,2
8850000285,2
511700170,2
323089134,2
4024101451,2
7574000100,2
8807810660,2
8856890200,2
1250200765,2
7883605695,2
1862400479,2
7283900010,2
9406590280,2
9126100346,2
5511600245,2
1769600204,2
2422049107,2
3768000280,2
2475200330,2
4166800320,2
921059132,2
8910500237,2
1558100398,2
1722059222,2
4022900837,2
8835900086,2
1515920090,2
5087900040,2
923049203,2
2095500120,2
2968801366,2
1604600660,2
5469502780,2
7950300775,2
3762900130,2
7140700850,2
428100580,2
3031200230,2
2473480560,2
1138010170,2
3888100043,2
2919700109,2
2917200085,2
1782000085,2
4305200070,2
2475200370,2
1559900140,2
8856960280,2
425049181,2
3876312570,2
1862400528,2
5100401429,2
2781250400,2
2970800145,2
1509500160,2
6181500100,2
3876800580,2
3448001975,2
3298300530,2
5632500110,2
6752600130,2
8929000060,2
255450390,2
4123800580,2
9206950200,2
3810000020,2
6149700315,2
255550150,2
2408600160,2
1552800010,2
1081300200,2
7300400200,2
8842400071,2
6021501685,2
4048400185,2
3205500020,2
6699940140,2
1446801000,2
7972600765,2
1995200215,2
6163900971,2
8562780200,2
7283900521,2
3500100078,2
6713700155,2
339600010,2
5137000170,2
4402700230,2
6021503707,2
6880200030,2
3438501327,2
722079056,2
7772000010,2
2972300140,2
7230300610,2
2424400130,2
8645511500,2
1250200415,2
3812400854,2
2895800610,2
3644100095,2
5694000710,2
2123700100,2
3375800220,2
1771000950,2
8679400130,2
2325400040,2
1787600190,2
5104510060,2
7967000270,2
6003000851,2
5104530770,2
1221059176,2
7663700663,2
2274000026,2
751000060,2
5416100160,2
7857000900,2
705700640,2
1180500100,2
1471630160,2
6791400100,2
4058200630,2
2022059308,2
6909700437,2
2826049108,2
5104520720,2
8856970440,2
7660100309,2
7861300140,2
1748800120,2
7967000150,2
2934800025,2
7859910110,2
4302201005,2
9264920270,2
1727500010,2
6624030050,2
2695600375,2
4299000030,2
9284801845,2
4365200505,2
7972604001,2
3578400670,2
395300330,2
1180002470,2
1775800290,2
9406570350,2
3298300420,2
9435300051,2
241900060,2
2595650060,2
7979900680,2
1922069099,2
1523059180,2
3448000410,2
4450700030,2
8731900790,2
6413600276,2
1226039130,2
4077800593,2
4310702440,2
1393800005,2
5416510490,2
2695600130,2
1518000070,2
1498300775,2
9438300035,2
7520400040,2
9407001330,2
3820100284,2
7857004225,2
7967000160,2
7878400135,2
274000070,2
3260810150,2
6430000070,2
114100155,2
1931300870,2
1775910270,2
133000271,2
7972600430,2
6117501755,2
9277700075,2
3959401645,2
1328320440,2
751000190,2
4307330280,2
8911000030,2
2817100040,2
100300280,2
1624079021,2
9202500150,2
9542830050,2
8731980440,2
2797500030,2
1844500025,2
2968800626,2
3121069038,2
1454100056,2
7303100210,2
826069002,2
7625702400,2
1568100060,2
993001563,2
291310120,2
8835220210,2
291310390,2
3840700600,2
8731981500,2
3298300140,2
7939000090,2
2570300090,2
8944320420,2
3822200087,2
4310703083,2
7147400045,2
42000065,2
7972601100,2
1823069059,2
9349900110,2
3374500520,2
3522059196,2
2214800270,2
4137000250,2
1925069006,2
6699001200,2
263000359,2
8730000210,2
1138000450,2
8724300030,2
322059311,2
9297300750,2
3893100327,2
1795700030,2
9418400240,2
7852060370,2
8887001192,2
8155820110,2
1442300035,2
1898200100,2
8857640410,2
3288020050,2
7300410300,2
5412100550,2
9282801720,2
2895600090,2
1074100110,2
8159300050,2
6699930440,2
3756500610,2
7574000080,2
9542830480,2
1163100070,2
6749700063,2
7852060490,2
1523059105,2
1328310440,2
2223089048,2
1430800100,2
